chr5	87543596	87543697	0.785133333	0.4705975	0.865074684	0.56906	0.9143875	0.299094737	0.5585	0.394477184	chr5	87543667	87543668	7	0	7	0	8	0	6	0	18	2	9	2	12	2	7	0
chr5	87543596	87543697	0.785133333	0.4705975	0.865074684	0.56906	0.9143875	0.299094737	0.5585	0.394477184	chr5	87543693	87543694	7	1	19	2	16	1	9	0	10	0	14	1	14	3	7	0
chr5	87543596	87543697	0.785133333	0.4705975	0.865074684	0.56906	0.9143875	0.299094737	0.5585	0.394477184	chr5	87543694	87543695	8	0	7	0	9	1	10	0	11	3	10	0	16	1	4	2
chr5	87848442	87848543	0.189716667	0.4273625	0.826306329	0.49068	0.906975	0.448242105	0.49862	0.398943829	chr5	87848454	87848455	NA	NA	7	0	10	0	12	0	12	1	5	1	14	1	NA	NA
chr5	87848442	87848543	0.189716667	0.4273625	0.826306329	0.49068	0.906975	0.448242105	0.49862	0.398943829	chr5	87848455	87848456	8	0	5	1	7	0	10	1	6	0	NA	NA	14	0	NA	NA
chr5	95245406	95245507	0.8557	0.578325	0.894388608	0.67388	0.970625	0.417773684	0.66917	0.316063608	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	95278588	95278689	0.8378	0.5832425	0.893067442	0.69556	0.949625	0.433347368	0.65915	0.309824942	chr5	95278626	95278627	8	3	11	0	9	0	9	2	7	2	10	0	15	1	NA	NA
chr5	95278588	95278689	0.8378	0.5832425	0.893067442	0.69556	0.949625	0.433347368	0.65915	0.309824942	chr5	95278627	95278628	NA	NA	10	1	14	1	10	0	16	2	14	0	13	1	NA	NA
chr5	99979266	99979367	0.755233333	0.581845	0.888688608	0.66886	0.92705	0.473531579	0.6401	0.306843608	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	102211772	102211873	0.840816667	0.4320625	0.82474557	0.49882	0.9668875	0.253852632	0.49203	0.39268307	chr5	102211774	102211775	8	0	11	2	14	1	12	2	12	3	13	0	7	3	6	0
chr5	102211772	102211873	0.840816667	0.4320625	0.82474557	0.49882	0.9668875	0.253852632	0.49203	0.39268307	chr5	102211775	102211776	11	0	10	2	5	1	8	0	11	1	9	0	9	1	6	0
chr5	102211772	102211873	0.840816667	0.4320625	0.82474557	0.49882	0.9668875	0.253852632	0.49203	0.39268307	chr5	102211780	102211781	8	0	9	1	14	1	12	1	12	3	14	0	6	2	6	0
chr5	102211772	102211873	0.840816667	0.4320625	0.82474557	0.49882	0.9668875	0.253852632	0.49203	0.39268307	chr5	102211781	102211782	12	0	11	3	5	1	8	1	11	1	9	1	10	1	NA	NA
chr5	102834808	102834909	0.615866667	0.41784	0.898305063	0.45482	0.9682875	0.309263158	0.48683	0.480465063	chr5	102834869	102834870	5	3	13	9	10	7	5	1	12	2	8	2	12	16	5	3
chr5	102834808	102834909	0.615866667	0.41784	0.898305063	0.45482	0.9682875	0.309263158	0.48683	0.480465063	chr5	102834870	102834871	NA	NA	NA	NA	5	3	2	6	7	0	NA	NA	NA	NA	NA	NA
chr5	107437671	107437772	0.4281	0.4005225	0.84305443	0.52596	0.9622125	0.293857895	0.52392	0.44253193	chr5	107437675	107437676	8	0	16	1	6	3	NA	NA	10	0	7	2	10	0	NA	NA
chr5	107437671	107437772	0.4281	0.4005225	0.84305443	0.52596	0.9622125	0.293857895	0.52392	0.44253193	chr5	107437676	107437677	7	0	8	1	NA	NA	NA	NA	6	0	NA	NA	7	0	8	0
chr5	107437671	107437772	0.4281	0.4005225	0.84305443	0.52596	0.9622125	0.293857895	0.52392	0.44253193	chr5	107437691	107437692	7	0	16	1	10	2	NA	NA	11	1	11	2	8	1	NA	NA
chr5	107437671	107437772	0.4281	0.4005225	0.84305443	0.52596	0.9622125	0.293857895	0.52392	0.44253193	chr5	107437692	107437693	5	1	9	1	NA	NA	NA	NA	6	0	NA	NA	7	0	6	0
chr5	112054328	112054429	0.803316667	0.5743675	0.86588481	0.6199	0.9367875	0.460552632	0.63048	0.29151731	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	112182607	112182708	0.8868	0.6112425	0.827263291	0.6642	0.9647125	0.483684211	0.66179	0.216020791	chr5	112182703	112182704	NA	NA	11	1	9	6	9	5	7	5	7	6	8	3	5	1
chr5	112182607	112182708	0.8868	0.6112425	0.827263291	0.6642	0.9647125	0.483684211	0.66179	0.216020791	chr5	112182704	112182705	NA	NA	16	2	8	0	8	6	3	3	9	5	8	0	9	0
chr5	112203325	112203426	0.781366667	0.569545	0.872196203	0.66122	0.949975	0.422410526	0.67617	0.302651203	chr5	112203342	112203343	NA	NA	5	1	5	7	6	3	NA	NA	7	1	4	2	NA	NA
chr5	112203325	112203426	0.781366667	0.569545	0.872196203	0.66122	0.949975	0.422410526	0.67617	0.302651203	chr5	112203343	112203344	NA	NA	6	2	7	4	6	6	5	4	5	5	7	2	3	3
chr5	114651918	114652019	0.90645	0.5032225	0.887665823	0.60546	0.9490125	0.306452632	0.58403	0.384443323	chr5	114651985	114651986	5	1	10	2	NA	NA	8	1	NA	NA	8	1	10	2	NA	NA
chr5	114651918	114652019	0.90645	0.5032225	0.887665823	0.60546	0.9490125	0.306452632	0.58403	0.384443323	chr5	114651986	114651987	8	0	NA	NA	7	1	NA	NA	6	1	NA	NA	7	0	NA	NA
chr5	114651918	114652019	0.90645	0.5032225	0.887665823	0.60546	0.9490125	0.306452632	0.58403	0.384443323	chr5	114651997	114651998	6	2	8	3	NA	NA	7	2	NA	NA	7	2	10	2	NA	NA
chr5	114651918	114652019	0.90645	0.5032225	0.887665823	0.60546	0.9490125	0.306452632	0.58403	0.384443323	chr5	114651998	114651999	6	3	4	3	7	1	4	2	5	3	NA	NA	5	1	NA	NA
chr5	116289391	116289492	0.769483333	0.4972625	0.880672152	0.61354	0.9302	0.320615789	0.61142	0.383409652	chr5	116289481	116289482	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	116289391	116289492	0.769483333	0.4972625	0.880672152	0.61354	0.9302	0.320615789	0.61142	0.383409652	chr5	116289482	116289483	4	2	8	1	7	2	10	2	7	2	6	1	9	2	8	0
chr5	118738331	118738432	0.794083333	0.50163	0.824688608	0.56836	0.9363375	0.352705263	0.57575	0.323058608	chr5	118738409	118738410	5	1	8	1	7	1	11	2	9	0	9	0	6	0	NA	NA
chr5	118738331	118738432	0.794083333	0.50163	0.824688608	0.56836	0.9363375	0.352705263	0.57575	0.323058608	chr5	118738410	118738411	7	0	8	1	NA	NA	11	2	12	0	13	1	12	1	NA	NA
chr5	118966400	118966501	0.574166667	0.489385	0.865597468	0.5476	0.931075	0.409642105	0.56092	0.376212468	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	121305571	121305672	0.552566667	0.35449	0.809313924	0.4667	0.9478125	0.194563158	0.4834	0.454823924	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	122152690	122152791	0.531966667	0.36022	0.860820253	0.43632	0.9624	0.252547368	0.4237	0.500600253	chr5	122152747	122152748	7	0	17	0	7	1	12	0	10	0	8	2	8	1	7	0
chr5	122152690	122152791	0.531966667	0.36022	0.860820253	0.43632	0.9624	0.252547368	0.4237	0.500600253	chr5	122152748	122152749	NA	NA	9	1	5	1	7	1	NA	NA	7	1	7	0	NA	NA
chr5	122297194	122297295	0.82245	0.5846075	0.876788608	0.687	0.9375625	0.424889474	0.69417	0.292181108	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	122343589	122343690	0.52555	0.5369475	0.874421519	0.60018	0.938075	0.478731579	0.62278	0.337474019	chr5	122343628	122343629	NA	NA	15	0	18	0	NA	NA	17	1	18	0	14	0	8	0
chr5	122343589	122343690	0.52555	0.5369475	0.874421519	0.60018	0.938075	0.478731579	0.62278	0.337474019	chr5	122343629	122343630	NA	NA	13	0	18	3	11	1	14	0	9	0	13	0	NA	NA
chr5	122343589	122343690	0.52555	0.5369475	0.874421519	0.60018	0.938075	0.478731579	0.62278	0.337474019	chr5	122343645	122343646	7	0	13	0	17	0	NA	NA	13	0	14	2	15	0	7	0
chr5	122343589	122343690	0.52555	0.5369475	0.874421519	0.60018	0.938075	0.478731579	0.62278	0.337474019	chr5	122343646	122343647	6	0	12	0	17	2	12	1	15	0	10	0	9	0	NA	NA
chr5	122343589	122343690	0.52555	0.5369475	0.874421519	0.60018	0.938075	0.478731579	0.62278	0.337474019	chr5	122343669	122343670	7	0	15	0	16	0	NA	NA	14	0	17	0	17	1	NA	NA
chr5	122343589	122343690	0.52555	0.5369475	0.874421519	0.60018	0.938075	0.478731579	0.62278	0.337474019	chr5	122343670	122343671	6	1	14	0	17	1	7	1	13	1	9	0	10	0	NA	NA
chr5	123090920	123091021	0.840333333	0.5222175	0.843903797	0.533	0.9054625	0.411794737	0.53576	0.321686297	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	123979237	123979338	0.887066667	0.6078125	0.915783544	0.653	0.9522375	0.464715789	0.68955	0.307971044	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	123990314	123990415	0.580283333	0.498715	0.881579747	0.64116	0.9462625	0.366484211	0.62979	0.382864747	chr5	123990384	123990385	8	1	9	3	13	2	5	4	5	3	5	1	11	1	3	3
chr5	123990314	123990415	0.580283333	0.498715	0.881579747	0.64116	0.9462625	0.366484211	0.62979	0.382864747	chr5	123990385	123990386	6	2	16	3	13	1	10	3	15	2	9	2	10	2	4	2
chr5	124835778	124835879	0.657416667	0.30864	0.834325316	0.34498	0.9187	0.151521053	0.37973	0.525685316	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	126430133	126430234	0.86375	0.5245775	0.878973418	0.61256	0.9386	0.355657895	0.59803	0.354395918	chr5	126430177	126430178	8	0	12	1	9	1	8	0	9	0	17	0	11	0	NA	NA
chr5	126430133	126430234	0.86375	0.5245775	0.878973418	0.61256	0.9386	0.355657895	0.59803	0.354395918	chr5	126430178	126430179	NA	NA	NA	NA	10	1	7	1	6	1	15	0	7	0	4	2
chr5	126430133	126430234	0.86375	0.5245775	0.878973418	0.61256	0.9386	0.355657895	0.59803	0.354395918	chr5	126430189	126430190	7	0	13	2	10	0	9	0	9	0	16	2	13	0	NA	NA
chr5	126430133	126430234	0.86375	0.5245775	0.878973418	0.61256	0.9386	0.355657895	0.59803	0.354395918	chr5	126430190	126430191	NA	NA	NA	NA	11	0	8	0	7	0	14	0	8	0	6	1
chr5	126634753	126634854	0.6726	0.3873625	0.841370886	0.45792	0.92965	0.230068421	0.4798	0.454008386	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	128734165	128734266	0.545083333	0.4098775	0.848802532	0.53856	0.9322875	0.267273684	0.53536	0.438925032	chr5	128734219	128734220	6	0	9	1	9	0	9	2	NA	NA	NA	NA	7	0	NA	NA
chr5	128734165	128734266	0.545083333	0.4098775	0.848802532	0.53856	0.9322875	0.267273684	0.53536	0.438925032	chr5	128734220	128734221	9	2	12	4	9	3	12	4	6	4	15	5	8	5	5	2
chr5	128734165	128734266	0.545083333	0.4098775	0.848802532	0.53856	0.9322875	0.267273684	0.53536	0.438925032	chr5	128734232	128734233	NA	NA	9	1	10	0	8	3	NA	NA	NA	NA	10	0	NA	NA
chr5	128734165	128734266	0.545083333	0.4098775	0.848802532	0.53856	0.9322875	0.267273684	0.53536	0.438925032	chr5	128734233	128734234	10	1	13	2	10	2	15	1	9	2	10	8	8	3	7	1
chr5	130847912	130848013	0.881216667	0.5684125	0.925487342	0.59034	0.956375	0.434442105	0.62431	0.357074842	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	132070440	132070541	0.766933333	0.51311	0.873151899	0.58732	0.935925	0.392005263	0.55381	0.360041899	chr5	132070459	132070460	7	0	11	1	17	1	7	0	8	0	8	1	NA	NA	6	0
chr5	132070440	132070541	0.766933333	0.51311	0.873151899	0.58732	0.935925	0.392005263	0.55381	0.360041899	chr5	132070460	132070461	NA	NA	6	0	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073880	132073881	NA	NA	6	1	NA	NA	7	1	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073881	132073882	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	5	2	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073884	132073885	NA	NA	6	1	NA	NA	8	0	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073885	132073886	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073888	132073889	NA	NA	7	0	NA	NA	8	1	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073889	132073890	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073903	132073904	NA	NA	NA	NA	NA	NA	9	1	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073904	132073905	NA	NA	NA	NA	NA	NA	6	1	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073941	132073942	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073942	132073943	NA	NA	NA	NA	NA	NA	6	1	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073944	132073945	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132073866	132073967	0.86745	0.526135	0.90173038	0.48082	0.9568375	0.466642105	0.45704	0.37559538	chr5	132073945	132073946	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr5	132115659	132115760	0.888816667	0.5008875	0.895413924	0.60518	0.9429875	0.287678947	0.62108	0.394526424	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	132118770	132118871	0.761066667	0.60368	0.802291139	0.6694	0.94835	0.484915789	0.70204	0.198611139	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	132861272	132861373	0.80065	0.5196425	0.827694937	0.52154	0.9573125	0.433368421	0.51401	0.308052437	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	135058403	135058504	0.89385	0.5723	0.846293671	0.62798	0.9073875	0.427210526	0.6272	0.273993671	chr5	135058459	135058460	NA	NA	10	3	7	3	6	2	4	2	NA	NA	9	4	NA	NA
chr5	135058403	135058504	0.89385	0.5723	0.846293671	0.62798	0.9073875	0.427210526	0.6272	0.273993671	chr5	135058460	135058461	NA	NA	4	2	8	2	8	9	7	0	2	4	5	1	NA	NA
chr5	136831340	136831441	0.7174	0.49155	0.875997468	0.58236	0.9240625	0.332705263	0.61244	0.384447468	chr5	136831358	136831359	6	1	11	1	8	1	12	0	8	3	10	2	5	3	8	0
chr5	136831340	136831441	0.7174	0.49155	0.875997468	0.58236	0.9240625	0.332705263	0.61244	0.384447468	chr5	136831359	136831360	NA	NA	10	4	5	1	10	3	7	2	8	1	9	5	NA	NA
chr5	138205384	138205485	0.3074	0.3650275	0.864463291	0.41018	0.944425	0.350942105	0.40379	0.499435791	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	138210993	138211094	0.130933333	0.282051282	0.802183544	0.2962	0.9686125	0.318716667	0.29965	0.520132262	chr5	138211067	138211068	NA	NA	16	0	7	0	15	0	9	1	10	3	11	0	8	0
chr5	138210993	138211094	0.130933333	0.282051282	0.802183544	0.2962	0.9686125	0.318716667	0.29965	0.520132262	chr5	138211068	138211069	6	1	17	0	6	1	20	0	15	0	12	1	13	1	9	3
chr5	138211134	138211235	0.18945	0.2463675	0.825270886	0.29148	0.9112	0.217663158	0.3125	0.578903386	chr5	138211173	138211174	NA	NA	11	0	6	0	11	0	10	0	8	0	7	0	NA	NA
chr5	138211134	138211235	0.18945	0.2463675	0.825270886	0.29148	0.9112	0.217663158	0.3125	0.578903386	chr5	138211174	138211175	NA	NA	12	1	8	0	10	3	12	1	7	1	13	0	6	0
chr5	139055072	139055173	0.1921	0.4369575	0.864289873	0.62228	0.9436625	0.370747368	0.61701	0.427332373	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	139056624	139056725	0.302133333	0.4058075	0.806267089	0.42238	0.953775	0.422757895	0.42752	0.400459589	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	139113297	139113398	0.781116667	0.4217075	0.855786076	0.48364	0.956125	0.252084211	0.49738	0.434078576	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	139121812	139121913	0.3718	0.4848975	0.831967089	0.51924	0.9063625	0.494194737	0.51792	0.347069589	chr5	139121895	139121896	7	0	11	1	16	3	16	1	18	1	9	1	10	1	6	0
chr5	139121812	139121913	0.3718	0.4848975	0.831967089	0.51924	0.9063625	0.494194737	0.51792	0.347069589	chr5	139121896	139121897	8	0	10	0	10	0	13	0	16	1	10	0	14	0	7	0
chr5	142815413	142815514	0.792766667	0.50435	0.860013924	0.60322	0.93695	0.351136842	0.57297	0.355663924	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	142815419	142815520	0.727283333	0.46221	0.847216456	0.54984	0.9201875	0.318789474	0.53185	0.385006456	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	146232014	146232115	0.8064	0.496245	0.816005063	0.54374	0.9039	0.353526316	0.55757	0.319760063	chr5	146232103	146232104	NA	NA	11	2	8	1	14	1	10	0	9	0	11	0	9	0
chr5	146232014	146232115	0.8064	0.496245	0.816005063	0.54374	0.9039	0.353526316	0.55757	0.319760063	chr5	146232104	146232105	NA	NA	13	1	9	1	12	0	9	0	16	0	15	1	6	0
chr5	146910621	146910722	0.820633333	0.48075	0.81076962	0.55944	0.943875	0.295136842	0.59014	0.33001962	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	147160501	147160602	0.154133333	0.25875	0.879959494	0.30964	0.939925	0.249089474	0.31443	0.621209494	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	148442504	148442605	0.851616667	0.41899	0.823881013	0.48922	0.9363	0.222942105	0.49679	0.404891013	chr5	148442530	148442531	6	1	10	0	17	0	9	1	14	1	7	0	10	0	NA	NA
chr5	148442504	148442605	0.851616667	0.41899	0.823881013	0.48922	0.9363	0.222942105	0.49679	0.404891013	chr5	148442531	148442532	6	0	NA	NA	13	1	8	1	8	0	16	0	9	0	8	0
chr5	148759028	148759129	0.561216667	0.5571875	0.861481013	0.64088	0.9572875	0.495210526	0.63068	0.304293513	chr5	148759051	148759052	NA	NA	NA	NA	NA	NA	2	5	NA	NA	NA	NA	NA	NA	NA	NA
chr5	148759028	148759129	0.561216667	0.5571875	0.861481013	0.64088	0.9572875	0.495210526	0.63068	0.304293513	chr5	148759052	148759053	NA	NA	10	7	6	5	0	8	3	4	NA	NA	NA	NA	NA	NA
chr5	148759028	148759129	0.561216667	0.5571875	0.861481013	0.64088	0.9572875	0.495210526	0.63068	0.304293513	chr5	148759065	148759066	NA	NA	NA	NA	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA
chr5	148759028	148759129	0.561216667	0.5571875	0.861481013	0.64088	0.9572875	0.495210526	0.63068	0.304293513	chr5	148759066	148759067	NA	NA	10	7	6	3	0	8	3	4	NA	NA	NA	NA	NA	NA
chr5	148759028	148759129	0.561216667	0.5571875	0.861481013	0.64088	0.9572875	0.495210526	0.63068	0.304293513	chr5	148759088	148759089	NA	NA	NA	NA	NA	NA	2	6	NA	NA	NA	NA	NA	NA	NA	NA
chr5	148759028	148759129	0.561216667	0.5571875	0.861481013	0.64088	0.9572875	0.495210526	0.63068	0.304293513	chr5	148759089	148759090	NA	NA	5	5	6	3	1	11	NA	NA	NA	NA	NA	NA	NA	NA
chr5	148759028	148759129	0.561216667	0.5571875	0.861481013	0.64088	0.9572875	0.495210526	0.63068	0.304293513	chr5	148759120	148759121	NA	NA	3	5	1	5	1	7	NA	NA	NA	NA	3	3	NA	NA
chr5	148759028	148759129	0.561216667	0.5571875	0.861481013	0.64088	0.9572875	0.495210526	0.63068	0.304293513	chr5	148759121	148759122	NA	NA	4	4	4	3	1	11	1	6	3	3	NA	NA	NA	NA
chr5	148875983	148876084	0.783516667	0.488635	0.874374684	0.5601	0.953025	0.347689474	0.54377	0.385739684	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	148894908	148895009	0.626116667	0.36733	0.864634177	0.41942	0.9579875	0.245026316	0.41839	0.497304177	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	149673182	149673283	0.461116667	0.402315	0.823116456	0.40662	0.9458125	0.377184211	0.41263	0.420801456	chr5	149673213	149673214	NA	NA	11	2	14	0	10	0	8	1	20	1	16	0	NA	NA
chr5	149673182	149673283	0.461116667	0.402315	0.823116456	0.40662	0.9458125	0.377184211	0.41263	0.420801456	chr5	149673214	149673215	NA	NA	9	1	9	1	9	1	8	1	8	1	7	1	5	2
chr5	149673182	149673283	0.461116667	0.402315	0.823116456	0.40662	0.9458125	0.377184211	0.41263	0.420801456	chr5	149673240	149673241	NA	NA	8	4	12	2	9	2	6	2	18	5	15	2	NA	NA
chr5	149673182	149673283	0.461116667	0.402315	0.823116456	0.40662	0.9458125	0.377184211	0.41263	0.420801456	chr5	149673241	149673242	NA	NA	6	3	7	1	8	2	7	1	6	2	7	0	NA	NA
chr5	154255179	154255280	0.776466667	0.546175	0.86615443	0.66186	0.91495	0.378121053	0.66946	0.31997943	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	155877128	155877229	0.673933333	0.55633	0.816696203	0.62352	0.9003125	0.462321053	0.63079	0.260366203	chr5	155877226	155877227	11	1	17	4	11	3	6	2	17	6	12	3	11	7	NA	NA
chr5	155877128	155877229	0.673933333	0.55633	0.816696203	0.62352	0.9003125	0.462321053	0.63079	0.260366203	chr5	155877227	155877228	5	1	10	4	12	0	12	2	17	1	11	0	12	4	NA	NA
chr5	155953844	155953945	0.891533333	0.52709	0.864212658	0.6268	0.9436125	0.338468421	0.61695	0.337122658	chr5	155953846	155953847	NA	NA	18	3	11	0	10	2	7	1	7	1	11	4	7	0
chr5	155953844	155953945	0.891533333	0.52709	0.864212658	0.6268	0.9436125	0.338468421	0.61695	0.337122658	chr5	155953847	155953848	NA	NA	13	2	NA	NA	NA	NA	17	1	15	2	12	1	NA	NA
chr5	156695501	156695602	0.597416667	0.51461	0.913855696	0.50522	0.9656625	0.488052632	0.52008	0.399245696	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	156883503	156883604	0.816833333	0.444375	0.881522785	0.51086	0.9593875	0.259342105	0.53922	0.437147785	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	156886097	156886198	0.842333333	0.56241	0.879162025	0.65214	0.9356125	0.389984211	0.6772	0.316752025	chr5	156886102	156886103	NA	NA	12	0	8	0	10	1	11	0	9	0	16	0	NA	NA
chr5	156886097	156886198	0.842333333	0.56241	0.879162025	0.65214	0.9356125	0.389984211	0.6772	0.316752025	chr5	156886103	156886104	NA	NA	8	0	11	1	9	0	7	2	14	0	11	0	9	1
chr5	156886097	156886198	0.842333333	0.56241	0.879162025	0.65214	0.9356125	0.389984211	0.6772	0.316752025	chr5	156886108	156886109	NA	NA	10	1	7	1	9	0	9	1	9	0	16	0	NA	NA
chr5	156886097	156886198	0.842333333	0.56241	0.879162025	0.65214	0.9356125	0.389984211	0.6772	0.316752025	chr5	156886109	156886110	NA	NA	8	1	12	0	9	1	8	1	12	0	13	0	10	0
chr5	160279339	160279440	0.8368	0.4870275	0.871563291	0.57706	0.9395125	0.300147368	0.58722	0.384535791	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	167989076	167989177	0.699416667	0.594405128	0.897520253	0.66336	0.9460875	0.498616667	0.66934	0.303115125	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	171808573	171808674	0.230566667	0.419295	0.874843038	0.47738	0.9591125	0.432421053	0.47855	0.455548038	chr5	171808668	171808669	5	2	17	1	14	1	14	1	8	4	12	5	13	1	NA	NA
chr5	171808573	171808674	0.230566667	0.419295	0.874843038	0.47738	0.9591125	0.432421053	0.47855	0.455548038	chr5	171808669	171808670	8	0	8	2	8	0	8	2	7	1	8	0	9	1	NA	NA
chr5	171830978	171831079	0.844	0.5438625	0.844303797	0.5664	0.9565125	0.399852632	0.62613	0.300441297	chr5	171831010	171831011	8	2	10	2	11	1	9	0	16	0	17	2	19	0	NA	NA
chr5	171830978	171831079	0.844	0.5438625	0.844303797	0.5664	0.9565125	0.399852632	0.62613	0.300441297	chr5	171831011	171831012	11	1	17	0	12	2	10	1	9	2	11	0	14	4	NA	NA
chr5	172332635	172332736	0.788783333	0.44502	0.89258481	0.5062	0.9581	0.274268421	0.5326	0.44756481	chr5	172332705	172332706	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr5	172332635	172332736	0.788783333	0.44502	0.89258481	0.5062	0.9581	0.274268421	0.5326	0.44756481	chr5	172332706	172332707	NA	NA	NA	NA	6	0	7	1	NA	NA	NA	NA	10	1	NA	NA
chr5	172447588	172447689	0.637083333	0.441995	0.816268354	0.35506	0.933	0.436726316	0.37842	0.374273354	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr5	172982439	172982540	0.19985	0.3448925	0.804981013	0.47054	0.9413625	0.267684211	0.51579	0.460088513	chr5	172982473	172982474	NA	NA	6	0	7	0	NA	NA	6	0	NA	NA	NA	NA	NA	NA
chr5	172982439	172982540	0.19985	0.3448925	0.804981013	0.47054	0.9413625	0.267684211	0.51579	0.460088513	chr5	172982474	172982475	12	0	16	0	6	0	8	0	10	1	11	0	7	0	NA	NA
chr5	172982439	172982540	0.19985	0.3448925	0.804981013	0.47054	0.9413625	0.267684211	0.51579	0.460088513	chr5	172982497	172982498	NA	NA	10	0	9	0	6	1	6	0	7	0	6	0	NA	NA
