"cereb_average","all_brain_average","other_brain_avg","pref_average","leuk_average","white_matter","chr","start","X.Sample_geo_accession"
0.568116666666667,0.439765,0.800550632911392,0.59494,0.9140125,0.264157894736842,"2",190927550,"cg18862260"
0.749466666666667,0.484225,0.820849367088608,0.62302,0.9518125,0.296752631578947,"2",191047984,"cg11941015"
0.7379,0.43197,0.80136582278481,0.51454,0.9397125,0.252873684210526,"2",202737576,"cg23527418"
0.5485,0.3353575,0.800596202531646,0.41154,0.9344125,0.190768421052632,"2",206349708,"cg23270712"
0.819883333333333,0.4904625,0.901705063291139,0.57392,0.96385,0.316878947368421,"2",206942524,"cg09646896"
0.403066666666667,0.3243075,0.808384810126582,0.406,0.95625,0.217515789473684,"2",207194123,"cg14716323"
0.77485,0.397615,0.860036708860759,0.45778,0.9238125,0.220389473684211,"2",208678058,"cg12008501"
0.194733333333333,0.2696425,0.803156962025317,0.36852,0.9113875,0.198084210526316,"2",208798601,"cg26232945"
0.47805,0.310195,0.875373417721519,0.29658,0.970175,0.266952631578947,"2",209054740,"cg08093097"
0.667033333333333,0.411995,0.839405063291139,0.4508,0.927725,0.281805263157895,"2",218231392,"cg21898226"
0.366266666666667,0.298005,0.821041772151899,0.36378,0.9013125,0.232584210526316,"2",220148153,"cg24467190"
0.693066666666667,0.4153575,0.888903797468354,0.43196,0.900525,0.311089473684211,"2",220148163,"cg21554771"
0.303883333333333,0.30676,0.853955696202532,0.4045,0.975025,0.215368421052632,"2",221282600,"cg20002958"
0.784933333333333,0.3637725,0.813170886075949,0.38668,0.9168625,0.211126315789474,"2",223771010,"cg25947773"
0.493333333333333,0.3228275,0.800641772151899,0.42866,0.9149625,0.188310526315789,"2",227734267,"cg09860047"
0.547833333333333,0.42257,0.906030379746835,0.39392,0.9656125,0.396763157894737,"2",227871081,"cg09863138"
0.456666666666667,0.34304,0.809686075949367,0.34092,0.9379375,0.310215789473684,"2",231751449,"cg13874040"
0.709333333333333,0.3656175,0.862249367088608,0.45042,0.9597375,0.173473684210526,"2",232903780,"cg14802771"
0.751,0.3516025,0.80766582278481,0.43548,0.9246125,0.157668421052632,"2",233642094,"cg13982505"
0.655566666666667,0.466395,0.858270886075949,0.41544,0.9146375,0.441557894736842,"2",235701348,"cg10021633"
0.626166666666667,0.3513325,0.847612658227848,0.36572,0.9224125,0.251526315789474,"2",235878176,"cg21584979"
0.431066666666667,0.4057025,0.83783164556962,0.46046,0.911075,0.341542105263158,"2",236407361,"cg26649904"
0.651,0.455484210526316,0.827512658227848,0.5047,0.91495,0.334329411764706,"2",236486625,"cg07164047"
0.801616666666667,0.462455,0.805167088607595,0.54018,0.9240625,0.283305263157895,"2",236504635,"cg05833610"
0.560883333333333,0.4129425,0.840944303797468,0.39672,0.906775,0.376726315789474,"2",236514119,"cg20706776"
0.8671,0.4961625,0.932788607594937,0.49426,0.973,0.363557894736842,"2",236539618,"cg07048592"
0.492433333333333,0.46517,0.853644303797468,0.54816,0.9197,0.388042105263158,"2",236616026,"cg24888581"
0.800066666666667,0.3851525,0.858550632911392,0.38732,0.9277625,0.233089473684211,"2",236619445,"cg15002250"
0.743833333333333,0.304375,0.929889873417722,0.37404,0.911475,0.109242105263158,"2",236619748,"cg27309098"
0.778,0.3774625,0.88149746835443,0.40446,0.9172625,0.223957894736842,"2",236716219,"cg22764497"
0.76515,0.42023,0.88066835443038,0.45424,0.936,0.278663157894737,"2",236716285,"cg06694561"
0.8221,0.3830725,0.881811392405063,0.4093,0.908775,0.217668421052632,"2",236716372,"cg06747919"
0.8431,0.3754075,0.901239240506329,0.46324,0.913075,0.146131578947368,"2",236761021,"cg22373519"
0.863333333333333,0.456325,0.853316455696203,0.46828,0.9096125,0.304794736842105,"2",236761068,"cg20351405"
0.71925,0.373595,0.882316455696203,0.48128,0.906725,0.170084210526316,"2",236826207,"cg16096176"
0.816116666666667,0.4908975,0.890412658227848,0.5123,0.9499625,0.359815789473684,"2",236826485,"cg20706526"
0.796666666666667,0.45182,0.859721518987342,0.5084,0.9285625,0.298594736842105,"2",236867836,"cg01604994"
0.864066666666667,0.42603,0.867656962025317,0.64632,0.91075,0.127910526315789,"2",236867905,"cg24008957"
0.519133333333333,0.4206925,0.833230379746835,0.55496,0.9206625,0.286126315789474,"2",236944951,"cg00834223"
0.140916666666667,0.2486675,0.818125316455696,0.34854,0.9378375,0.198489473684211,"2",239495053,"cg09050372"
0.190466666666667,0.3158875,0.841874683544304,0.40548,0.94915,0.273478947368421,"2",239495208,"cg11420192"
0.80895,0.4709125,0.839675949367089,0.3878,0.940025,0.453047368421053,"2",240062353,"cg10515232"
0.457633333333333,0.488645,0.898512658227848,0.54732,0.9555,0.453657894736842,"2",240115678,"cg22877230"
0.877433333333333,0.4792625,0.909725316455696,0.46632,0.9445875,0.349136842105263,"2",240117005,"cg27490017"
0.880816666666667,0.37026,0.900425316455696,0.3658,0.9488125,0.205878947368421,"2",240117640,"cg20853370"
0.25855,0.392085,0.809313924050633,0.56178,0.9797,0.283910526315789,"2",240366416,"cg06470951"
0.721466666666667,0.3691475,0.825408860759494,0.4209,0.932925,0.216094736842105,"2",241072063,"cg13948934"
0.737333333333333,0.4909825,0.823430379746835,0.52162,0.9024125,0.386357894736842,"2",242752746,"cg03372905"
0.339366666666667,0.35181,0.863301265822785,0.37558,0.9195125,0.349757894736842,"2",242811830,"cg03170013"
0.42375,0.433075,0.959883544303798,0.485,0.9628125,0.403478947368421,"2",242811864,"cg27628891"
0.297983333333333,0.28769,0.854541772151899,0.39568,0.9017,0.192363157894737,"3",9246501,"cg02945385"
0.65585,0.39739,0.805208860759494,0.48206,0.963625,0.238221052631579,"3",11651881,"cg15876825"
0.438133333333333,0.374525,0.827360759493671,0.41374,0.9153625,0.318052631578947,"3",13083892,"cg01678313"
0.17695,0.2394775,0.899206329113924,0.33574,0.9629,0.181457894736842,"3",13083974,"cg00804179"
0.450066666666667,0.38855,0.876264556962025,0.51788,0.9413625,0.255363157894737,"3",13520256,"cg26147269"
0.235766666666667,0.40891,0.909626582278481,0.53824,0.9736875,0.346657894736842,"3",13834712,"cg19112357"
0.847683333333333,0.41998,0.861626582278481,0.39878,0.967875,0.288026315789474,"3",15676638,"cg01087463"
0.15365,0.27444,0.861670886075949,0.35592,0.957675,0.241057894736842,"3",17082105,"cg21767191"
0.77225,0.4845925,0.870106329113924,0.56954,0.90445,0.325184210526316,"3",18391124,"cg07108579"
0.831833333333333,0.3789925,0.8397,0.37806,0.9147875,0.238936842105263,"3",24001171,"cg05609780"
0.838133333333333,0.432285,0.838540506329114,0.48438,0.9694,0.257568421052632,"3",33188872,"cg25680629"
0.54755,0.49039,0.87486582278481,0.5166,0.9538625,0.458684210526316,"3",33619441,"cg02784956"
0.728483333333333,0.437085,0.801908860759494,0.4229,0.9258,0.344605263157895,"3",33960940,"cg24693193"
0.134816666666667,0.2830925,0.861801265822785,0.34664,0.9436125,0.279973684210526,"3",35785897,"cg21384588"
0.477583333333333,0.44012,0.802227848101266,0.59484,0.918525,0.312642105263158,"3",37291314,"cg12435059"
0.670183333333333,0.4162,0.82763417721519,0.50396,0.922025,0.269478947368421,"3",40348009,"cg18156531"
0.217583333333333,0.3261475,0.859489873417722,0.36652,0.9398375,0.320810526315789,"3",42191047,"cg10772699"
0.483916666666667,0.4011075,0.928445569620253,0.457,0.963275,0.334042105263158,"3",42700108,"cg27351619"
0.119266666666667,0.4111275,0.895089873417722,0.46032,0.926625,0.468010526315789,"3",47537514,"cg04068784"
0.837133333333333,0.4614925,0.910178481012658,0.46666,0.9772,0.326063157894737,"3",48465017,"cg11602148"
0.805133333333333,0.4111875,0.868827848101266,0.3979,0.94825,0.285684210526316,"3",48465206,"cg16357930"
0.5746,0.3311625,0.835818987341772,0.32992,0.9199875,0.230136842105263,"3",49557076,"cg06223018"
0.664433333333333,0.4799625,0.929378481012658,0.6096,0.9504,0.317868421052632,"3",51994615,"cg06163701"
0.175883333333333,0.4148975,0.812660759493671,0.5374,0.9536125,0.386994736842105,"3",53877436,"cg27567495"
0.184883333333333,0.34062,0.838806329113924,0.44436,0.9304,0.310431578947368,"3",53878642,"cg04071104"
0.40175,0.2886525,0.882770886075949,0.35354,0.9654875,0.196689473684211,"3",56762402,"cg13912849"
0.809116666666667,0.40911,0.81110253164557,0.47518,0.9419875,0.214994736842105,"3",56896467,"cg05722035"
0.756583333333333,0.4105875,0.801548101265823,0.4542,0.9273875,0.262568421052632,"3",57934672,"cg01571842"
0.4749,0.4939475,0.830687341772152,0.57588,0.9564125,0.428078947368421,"3",58227354,"cg27143326"
0.25895,0.39911,0.819694936708861,0.49564,0.9361375,0.354905263157895,"3",58483426,"cg26331326"
0.477833333333333,0.414235,0.896684810126582,0.55712,0.9432875,0.278742105263158,"3",60994171,"cg08223225"
0.527416666666667,0.445325,0.848118987341772,0.53956,0.9696625,0.321963157894737,"3",61066614,"cg10763247"
0.404366666666667,0.4203125,0.826560759493671,0.51938,0.9531,0.357952631578947,"3",62926690,"cg03147907"
0.841416666666667,0.42739,0.880510126582278,0.50676,0.92385,0.216789473684211,"3",66437456,"cg15035590"
0.505733333333333,0.3640725,0.840927848101266,0.4194,0.9469875,0.263363157894737,"3",66456600,"cg05972059"
0.5981,0.44752,0.856612658227848,0.59784,0.9693625,0.282510526315789,"3",72846991,"cg02704103"
0.801283333333333,0.4757825,0.845835443037975,0.5047,0.9258375,0.343378947368421,"3",75441804,"cg03195147"
0.532066666666667,0.3972075,0.851910126582278,0.47072,0.9485375,0.299773684210526,"3",78719421,"cg03434780"
0.7578,0.4634375,0.856887341772152,0.56534,0.9284,0.281505263157895,"3",86863864,"cg26039484"
0.331166666666667,0.3581225,0.817129113924051,0.50296,0.93035,0.261273684210526,"3",89909180,"cg06089606"
0.746333333333333,0.4811975,0.806755696202532,0.47622,0.961025,0.415521052631579,"3",112736847,"cg02856124"
0.211316666666667,0.380895,0.804591139240506,0.44082,0.9457125,0.3822,"3",114102609,"cg22367727"
0.846516666666667,0.4944025,0.849301265822785,0.59314,0.90235,0.302921052631579,"3",120115868,"cg00445142"
0.68345,0.334125,0.816070886075949,0.32792,0.9228,0.229310526315789,"3",120179862,"cg16562288"
0.682516666666667,0.4589375,0.813737974683544,0.54272,0.9404625,0.312305263157895,"3",122395985,"cg12337988"
0.84875,0.4691825,0.894281012658228,0.5484,0.9593625,0.284810526315789,"3",123286992,"cg01456030"
0.77285,0.46673,0.850701265822785,0.49072,0.950225,0.357947368421053,"3",123339918,"cg16212219"
0.874966666666667,0.4875975,0.837689873417721,0.45412,0.9261375,0.399089473684211,"3",123813504,"cg24323597"
0.322966666666667,0.4163825,0.80793670886076,0.5424,0.916775,0.348142105263158,"3",125775693,"cg27137836"
0.312533333333333,0.4480025,0.85033417721519,0.58372,0.929225,0.388610526315789,"3",125775696,"cg01145653"
0.782616666666667,0.4862025,0.810027848101266,0.51596,0.920975,0.370726315789474,"3",128723491,"cg19755928"
0.78615,0.433735,0.869446835443038,0.4382,0.9428125,0.3136,"3",129408521,"cg19272592"
0.738533333333333,0.4444975,0.819943037974683,0.54422,0.928125,0.259084210526316,"3",136618442,"cg09423651"
0.88895,0.48697,0.844769620253165,0.54398,0.9319,0.301421052631579,"3",139260099,"cg22129809"
0.69815,0.451555,0.857259493670886,0.5425,0.966725,0.295373684210526,"3",147657586,"cg03320743"
0.7584,0.4794125,0.862503797468354,0.6649,0.9240875,0.250089473684211,"3",148460131,"cg04212229"
0.853,0.402365,0.84216582278481,0.44556,0.94035,0.209631578947368,"3",149051343,"cg13321956"
0.763216666666667,0.408765,0.842015189873418,0.44036,0.928475,0.263442105263158,"3",149422266,"cg10723575"
0.318983333333333,0.47813,0.835469620253165,0.6034,0.9485625,0.427652631578947,"3",150345472,"cg04779597"
0.453333333333333,0.4976725,0.825926582278481,0.53354,0.91295,0.493542105263158,"3",153838126,"cg00880562"
0.8248,0.445085,0.810848101265823,0.51752,0.9145,0.272115789473684,"3",156091058,"cg03341748"
0.783533333333333,0.4144,0.86223670886076,0.48844,0.9381125,0.228384210526316,"3",156511814,"cg05711023"
0.370216666666667,0.4305525,0.808994936708861,0.49998,0.9087875,0.385626315789474,"3",157245108,"cg04897900"
0.734433333333333,0.450355,0.80003670886076,0.55878,0.9341,0.257984210526316,"3",169041586,"cg01787382"
0.741366666666667,0.46648,0.904905063291139,0.52526,0.9303625,0.329026315789474,"3",171674052,"cg17393083"
0.286633333333333,0.416965,0.818246835443038,0.5895,0.9083625,0.313063157894737,"3",174926334,"cg01295999"
0.174016666666667,0.2955525,0.822178481012658,0.38922,0.938175,0.2586,"3",182218332,"cg10152627"
0.619766666666667,0.4971075,0.897215189873418,0.4454,0.947675,0.488210526315789,"3",183144880,"cg17614995"
0.4293,0.49361,0.842762025316456,0.5201,0.95415,0.477852631578947,"3",188697399,"cg24286174"
0.736216666666667,0.49825,0.852164556962025,0.61966,0.9218875,0.316178947368421,"3",193339109,"cg17791489"
0.83705,0.4384775,0.830845569620253,0.49574,0.922875,0.267242105263158,"3",194877369,"cg08054010"
0.424166666666667,0.39085,0.841208860759494,0.39922,0.9508625,0.363331578947368,"3",195600410,"cg21553700"
0.13615,0.30106,0.857945569620253,0.4028,0.9064625,0.278373684210526,"4",892861,"cg00497472"
0.793033333333333,0.463955,0.954998734177215,0.43468,0.97845,0.372836842105263,"4",1008738,"cg07727358"
0.288433333333333,0.46005,0.895310126582278,0.60214,0.9603,0.399815789473684,"4",1749022,"cg23879937"
0.605033333333333,0.4800625,0.839424050632911,0.54988,0.9385125,0.387363157894737,"4",1749241,"cg08488569"
0.300133333333333,0.39297,0.888972151898734,0.52286,0.932425,0.327478947368421,"4",3531945,"cg01753966"
0.132716666666667,0.266975,0.873964556962025,0.37606,0.964725,0.211421052631579,"4",6728799,"cg13999143"
0.72925,0.4359375,0.811235443037975,0.43826,0.95315,0.337142105263158,"4",6986609,"cg04207632"
0.58635,0.478505,0.835427848101266,0.5209,0.91875,0.396578947368421,"4",8221132,"cg22512256"
0.797633333333333,0.4446625,0.881503797468354,0.46624,0.9366625,0.314789473684211,"4",15022372,"cg10099813"
0.7632,0.3740125,0.865481012658228,0.4141,0.917975,0.210442105263158,"4",24982540,"cg10569820"
0.23205,0.4207125,0.878170886075949,0.52244,0.9518,0.388257894736842,"4",26856624,"cg17470198"
0.750516666666667,0.461965,0.865587341772152,0.54282,0.9170625,0.285621052631579,"4",36285698,"cg22788243"
0.1326,0.342795,0.885026582278481,0.48448,0.9556625,0.293763157894737,"4",37689379,"cg14396758"
0.1601,0.20119,0.821243037974684,0.26244,0.9209625,0.172205263157895,"4",39063989,"cg22078179"
0.254516666666667,0.2958775,0.877843037974684,0.37456,0.944975,0.264231578947368,"4",39064477,"cg26784682"
0.884466666666667,0.43917,0.842107594936709,0.52416,0.958425,0.220357894736842,"4",42460818,"cg09500171"
0.644233333333333,0.475365,0.805992405063291,0.57886,0.9507375,0.338842105263158,"4",47463168,"cg04340895"
0.75035,0.4933475,0.841556962025316,0.52608,0.9285375,0.393026315789474,"4",47597617,"cg18957463"
0.139333333333333,0.2629675,0.855079746835443,0.33426,0.9563125,0.238010526315789,"4",57922113,"cg14824921"
0.694833333333333,0.4675775,0.851750632911392,0.51378,0.937225,0.356252631578947,"4",57980103,"cg20990681"
0.175983333333333,0.3991975,0.882820253164557,0.38728,0.970725,0.479821052631579,"4",58050932,"cg07664029"
0.841633333333333,0.4857375,0.867592405063291,0.5522,0.9133625,0.310415789473684,"4",63416083,"cg06598634"
0.74025,0.4891675,0.806972151898734,0.56918,0.92805,0.374721052631579,"4",71457838,"cg13523386"
0.839583333333333,0.4623075,0.831973417721519,0.54534,0.9565,0.285184210526316,"4",71824669,"cg20589096"
0.4387,0.4008425,0.831682278481013,0.43164,0.944475,0.353410526315789,"4",74125882,"cg09570807"
0.203016666666667,0.4477525,0.832007594936709,0.46116,0.9200625,0.496726315789474,"4",80334832,"cg07450849"
0.572666666666667,0.497205,0.847951898734177,0.48078,0.961075,0.497736842105263,"4",80886143,"cg01307684"
0.787983333333333,0.4846225,0.862307594936709,0.58948,0.930375,0.291178947368421,"4",83551080,"cg24794313"
0.85915,0.4717,0.862040506329114,0.51106,0.9584125,0.312568421052632,"4",83674602,"cg05672616"
0.71275,0.46511,0.865948101265823,0.45864,0.930075,0.365384210526316,"4",83715381,"cg11030446"
0.838033333333333,0.42894,0.897532911392405,0.45808,0.94865,0.268989473684211,"4",83717639,"cg01171706"
0.590066666666667,0.327775,0.854846835443038,0.32372,0.9195,0.2352,"4",83718165,"cg11188666"
0.521483333333333,0.3520725,0.881318987341772,0.40362,0.9553625,0.25,"4",85139232,"cg22775636"
0.356583333333333,0.3108525,0.820192405063291,0.3417,0.954675,0.264442105263158,"4",99480257,"cg21467697"
0.54525,0.3612975,0.802225316455696,0.43668,0.937975,0.235436842105263,"4",99487497,"cg04854098"
0.197916666666667,0.2314325,0.81616329113924,0.29294,0.94395,0.190121052631579,"4",99552952,"cg23246886"
0.735816666666667,0.39569,0.883617721518987,0.485,0.93955,0.205063157894737,"4",101972762,"cg02327001"
0.1605,0.2995225,0.822232911392405,0.334,0.956925,0.3094,"4",113300580,"cg23882945"
0.20335,0.28216,0.839139240506329,0.32574,0.932675,0.272252631578947,"4",113300821,"cg10888461"
0.359933333333333,0.32122,0.802164556962025,0.35796,0.9463,0.273521052631579,"4",113333069,"cg11376227"
0.3536,0.3103075,0.815516455696203,0.36882,0.9445125,0.248984210526316,"4",113333072,"cg21137236"
0.6555,0.42344,0.921025316455696,0.5797,0.959525,0.229178947368421,"4",113333163,"cg27183456"
0.44945,0.35714,0.855425316455696,0.52454,0.9397375,0.202915789473684,"4",113333269,"cg02090418"
0.7966,0.4753725,0.857215189873418,0.51928,0.9146125,0.337026315789474,"4",120419485,"cg01778622"
0.803516666666667,0.4217775,0.851467088607595,0.47276,0.914125,0.249342105263158,"4",124234087,"cg14020595"
0.651233333333333,0.4494775,0.80126582278481,0.52758,0.9229,0.318126315789474,"4",124301236,"cg00137840"
0.728683333333333,0.33396,0.844863291139241,0.32784,0.934,0.201268421052632,"4",134077575,"cg00160440"
0.6498,0.4091125,0.879493670886076,0.44302,0.9460625,0.286705263157895,"4",139137902,"cg06623625"
0.259433333333333,0.430795,0.946069620253165,0.46472,0.962475,0.458321052631579,"4",140754450,"cg19780308"
0.261483333333333,0.3622325,0.817113924050633,0.40032,0.936475,0.352473684210526,"4",141207794,"cg12968752"
0.2069,0.3076425,0.833574683544304,0.33682,0.9656375,0.297826315789474,"4",141207827,"cg13913247"
0.8184,0.4944175,0.815093670886076,0.49752,0.949375,0.383678947368421,"4",144275126,"cg12710519"
0.120633333333333,0.2650525,0.856837974683544,0.38042,0.9673,0.229610526315789,"4",146740968,"cg09427605"
0.125466666666667,0.2754275,0.853551898734177,0.41664,0.9443375,0.220873684210526,"4",148861409,"cg04074001"
0.781583333333333,0.489705,0.845016455696203,0.44716,0.91745,0.433389473684211,"4",151157003,"cg18969798"
0.325466666666667,0.4465525,0.850120253164557,0.5614,0.9427375,0.3764,"4",154147841,"cg08322448"
0.230783333333333,0.321615,0.863713924050633,0.47854,0.9233875,0.222589473684211,"4",154196770,"cg24345261"
0.829183333333333,0.4278975,0.829315189873418,0.43958,0.9532125,0.271689473684211,"4",156723708,"cg06449205"
0.593783333333333,0.42073,0.807187341772152,0.58236,0.9472375,0.246173684210526,"4",165172491,"cg24466738"
0.63825,0.4533475,0.880274683544304,0.46462,0.9514125,0.386515789473684,"4",166131119,"cg26635367"
0.76135,0.3941925,0.849249367088608,0.39908,0.9515125,0.279026315789474,"4",166131163,"cg11836444"
0.886316666666667,0.486105,0.873274683544304,0.5261,0.9345375,0.319436842105263,"4",166131313,"cg13508949"
0.88515,0.4952875,0.900612658227848,0.52132,0.948975,0.341815789473684,"4",169706422,"cg11160572"
0.763816666666667,0.4415225,0.809522784810127,0.41818,0.9196375,0.352205263157895,"4",183601697,"cg01182076"
0.202533333333333,0.3508175,0.854346835443038,0.49554,0.9182125,0.303621052631579,"4",184922382,"cg07596819"
0.187716666666667,0.4376625,0.876529113924051,0.56604,0.9165875,0.420078947368421,"4",184922406,"cg24802835"
0.19865,0.4116075,0.853560759493671,0.55362,0.9430625,0.3822,"4",184922433,"cg08715725"
0.875616666666667,0.49259,0.864215189873418,0.56002,0.976675,0.317868421052632,"4",184938291,"cg15031753"
0.879783333333333,0.4938975,0.836751898734177,0.57628,0.944625,0.297615789473684,"4",184938359,"cg19178151"
0.880183333333333,0.449285,0.818573417721519,0.49184,0.9197,0.281668421052632,"4",184938470,"cg24003866"
0.66875,0.3184625,0.814356962025316,0.31556,0.93335,0.198678947368421,"4",186227243,"cg09373676"
0.64455,0.3954975,0.831948101265823,0.39906,0.9364875,0.315647368421053,"4",186741362,"cg18086520"
0.64265,0.4539625,0.88793164556962,0.4981,0.9303,0.360942105263158,"4",186741447,"cg07272677"
0.6178,0.4778975,0.809626582278481,0.45406,0.9546625,0.456510526315789,"4",186741788,"cg00028336"
0.138816666666667,0.1994675,0.822950632911392,0.25736,0.91405,0.173621052631579,"4",187572844,"cg08064683"
0.207,0.305805,0.809110126582278,0.44088,0.9094,0.219921052631579,"4",187621972,"cg21061071"
0.15055,0.2553475,0.872269620253165,0.35696,0.93145,0.204126315789474,"4",188156675,"cg05636047"
0.838966666666667,0.490025,0.912924050632911,0.55722,0.9624375,0.372873684210526,"4",189158022,"cg14994521"
0.204433333333333,0.4534775,0.900881012658228,0.61594,0.942975,0.406105263157895,"5",883880,"cg18277507"
0.178483333333333,0.36192,0.83480253164557,0.46526,0.936925,0.333652631578947,"5",978322,"cg16360831"
0.406933333333333,0.49737,0.805840506329114,0.56718,0.9145875,0.469352631578947,"5",1049712,"cg07267674"
0.590233333333333,0.4315225,0.870621518987342,0.48926,0.9639875,0.335531578947368,"5",1552064,"cg11599887"
0.741066666666667,0.457385,0.838559493670886,0.49502,0.924,0.337494736842105,"5",2111458,"cg16288562"
0.68465,0.370295,0.855410126582278,0.4707,0.908,0.176694736842105,"5",2112109,"cg03540794"
0.278933333333333,0.28052,0.871891139240506,0.3029,0.95445,0.254863157894737,"5",2112260,"cg07672238"
0.405333333333333,0.25681,0.856060759493671,0.25326,0.94615,0.204015789473684,"5",2112351,"cg13294846"
0.110233333333333,0.2181175,0.82273417721519,0.2716,0.9383625,0.205715789473684,"5",2112561,"cg02534659"
0.28595,0.4712775,0.890124050632911,0.56344,0.926925,0.467405263157895,"5",2205990,"cg00420911"
0.141566666666667,0.28639,0.865941772151899,0.35918,0.9125625,0.273921052631579,"5",2547252,"cg21962324"
0.108866666666667,0.223815,0.912911392405063,0.34708,0.9647625,0.153078947368421,"5",2866877,"cg16252110"
0.17365,0.4331375,0.815315189873418,0.5443,0.918475,0.426036842105263,"5",2867363,"cg21756587"
0.386683333333333,0.2794025,0.800760759493671,0.38142,0.9286875,0.159394736842105,"5",2990194,"cg09014626"
0.556016666666667,0.4372025,0.835494936708861,0.48832,0.9330125,0.3692,"5",3513521,"cg09148417"
0.678116666666667,0.4526225,0.860893670886076,0.52312,0.9274875,0.329157894736842,"5",3932233,"cg19852204"
0.515333333333333,0.43105,0.825011392405063,0.45722,0.93235,0.3636,"5",4230567,"cg25588274"
0.695466666666667,0.4669625,0.810878481012658,0.52292,0.931425,0.367005263157895,"5",7348329,"cg24067325"
0.8069,0.4432,0.866613924050633,0.4273,0.9275125,0.325963157894737,"5",8839873,"cg12204974"
0.875633333333333,0.493648717948718,0.852093670886076,0.50574,0.9339625,0.346977777777778,"5",13944491,"cg03503295"
0.68885,0.4395575,0.858117721518987,0.45868,0.9164625,0.328889473684211,"5",32871131,"cg10945695"
0.62115,0.48598,0.854956962025316,0.60128,0.9377,0.351536842105263,"5",51339709,"cg22143274"
0.355166666666667,0.284805,0.813391139240506,0.35446,0.9378125,0.181989473684211,"5",55460876,"cg16501561"
0.18385,0.3683725,0.858473417721519,0.3575,0.9637625,0.441942105263158,"5",58882753,"cg13112511"
0.87035,0.38554,0.882021518987342,0.4661,0.941125,0.154031578947368,"5",65114084,"cg02284297"
0.827333333333333,0.330915,0.841922784810127,0.32886,0.945575,0.156894736842105,"5",67483875,"cg17229173"
0.3987,0.4021875,0.860450632911392,0.4761,0.9242,0.343184210526316,"5",67522442,"cg18104285"
0.595583333333333,0.477255,0.877029113924051,0.51298,0.9510375,0.418531578947368,"5",71478626,"cg02073775"
0.83795,0.469085,0.907011392405063,0.56284,0.96085,0.274721052631579,"5",71537334,"cg02377021"
0.862983333333333,0.469595,0.804627848101266,0.55248,0.9406875,0.293815789473684,"5",73482658,"cg11185950"
0.863266666666667,0.4707975,0.870937974683544,0.5599,0.9080375,0.273273684210526,"5",77144016,"cg08216684"
0.66635,0.3363125,0.907262025316456,0.35248,0.9705,0.202978947368421,"5",77289836,"cg09645993"
0.480516666666667,0.3451575,0.871894936708861,0.4259,0.95045,0.238605263157895,"5",79911547,"cg06010724"
0.70025,0.4197525,0.837621518987342,0.35804,0.9352625,0.362526315789474,"5",80542999,"cg07727547"
0.627616666666667,0.454745,0.836496202531646,0.58618,0.93225,0.3015,"5",82395650,"cg09507411"
0.813216666666667,0.469755,0.849937974683544,0.49088,0.951925,0.347573684210526,"5",82969524,"cg25325949"
0.66045,0.4178275,0.804243037974684,0.47464,0.9424875,0.294321052631579,"5",82969530,"cg01045835"
0.785133333333333,0.4705975,0.865074683544304,0.56906,0.9143875,0.299094736842105,"5",87543646,"cg24620709"
0.189716666666667,0.4273625,0.826306329113924,0.49068,0.906975,0.448242105263158,"5",87848492,"cg25541666"
0.840816666666667,0.4320625,0.824745569620253,0.49882,0.9668875,0.253852631578947,"5",102211822,"cg22911687"
0.615866666666667,0.41784,0.898305063291139,0.45482,0.9682875,0.309263157894737,"5",102834858,"cg06612355"
0.4281,0.4005225,0.843054430379747,0.52596,0.9622125,0.293857894736842,"5",107437721,"cg26912069"
0.769483333333333,0.4972625,0.880672151898734,0.61354,0.9302,0.320615789473684,"5",116289441,"cg27343660"
0.574166666666667,0.489385,0.86559746835443,0.5476,0.931075,0.409642105263158,"5",118966450,"cg24561266"
0.552566666666667,0.35449,0.809313924050633,0.4667,0.9478125,0.194563157894737,"5",121305621,"cg08853571"
0.531966666666667,0.36022,0.860820253164557,0.43632,0.9624,0.252547368421053,"5",122152740,"cg08763673"
0.580283333333333,0.498715,0.881579746835443,0.64116,0.9462625,0.366484210526316,"5",123990364,"cg22562003"
0.657416666666667,0.30864,0.834325316455696,0.34498,0.9187,0.151521052631579,"5",124835828,"cg15380511"
0.6726,0.3873625,0.841370886075949,0.45792,0.92965,0.230068421052632,"5",126634803,"cg06697380"
0.545083333333333,0.4098775,0.84880253164557,0.53856,0.9322875,0.267273684210526,"5",128734215,"cg05158146"
0.7174,0.49155,0.87599746835443,0.58236,0.9240625,0.332705263157895,"5",136831390,"cg03565923"
0.3074,0.3650275,0.86446329113924,0.41018,0.944425,0.350942105263158,"5",138205434,"cg11503687"
0.130933333333333,0.282051282051282,0.802183544303797,0.2962,0.9686125,0.318716666666667,"5",138211043,"cg11677683"
0.18945,0.2463675,0.825270886075949,0.29148,0.9112,0.217663157894737,"5",138211184,"cg01156295"
0.1921,0.4369575,0.864289873417722,0.62228,0.9436625,0.370747368421053,"5",139055122,"cg06053376"
0.302133333333333,0.4058075,0.806267088607595,0.42238,0.953775,0.422757894736842,"5",139056674,"cg23167035"
0.781116666666667,0.4217075,0.855786075949367,0.48364,0.956125,0.252084210526316,"5",139113347,"cg11698445"
0.3718,0.4848975,0.831967088607595,0.51924,0.9063625,0.494194736842105,"5",139121862,"cg20655334"
0.727283333333333,0.46221,0.847216455696203,0.54984,0.9201875,0.318789473684211,"5",142815469,"cg12466613"
